ID	FLOAT	FLOAT	X	BOOL	FLOAT	BOOL_HUN	X	X	FLOAT	BOOL	FLOAT	X	X	X	NOMINAL	FLOAT	X	FLOAT	FLOAT	X	BOOL	X	BOOL	FLOAT	BOOL	X	BOOL	X	X	X	X	BOOL	X	FLOAT	X	FLOAT	BOOL	FLOAT	FLOAT	X	X	FLOAT	NOMINAL	FLOAT	X	FLOAT	FLOAT	X	X	X	X	X	X	FLOAT	X	X	X	BOOL	BOOL	X	BOOL	BOOL	X	X	X	FLOAT	X	FLOAT	X	FLOAT	FLOAT	BOOL	X	X	FLOAT	X	X	X	NOMINAL	FLOAT	FLOAT	BOOL_TLD	X	FLOAT	FLOAT	BOOL	FLOAT	X	INT	FLOAT	X
dna	0	1	0	0	0	0	0	0	0	0	1	0	0	0	m	0	0	0	0	0	0	0	0	1	0	0	0	0	Upper Grand Valley Dani	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	5.0	1	0	0	Dani, Upper Grand Valley	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	20000	0	1	0	0	0	dna
dnn	0	1	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Dzùùngoo	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.0	1	0	0	Dzùùngoo	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13400	0	10	0	0	0	dnn
dni	0	5	0	0	0	0	0	0	0	0	1	0	0	0	m	0	0	1	0	0	0	0	0	1	0	0	0	0	Lower Grand Valley Dani	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	5.0	1	0	0	Dani, Lower Grand Valley	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	20000	0	6	0	0	0	dni
dnk	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Dengka	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.0	0	0	0	Dengka	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20000	0	0	0	0	0	dnk
dnj	0	0	0	0	0	0	"YACOUBA, YAKUBA, DA, GIO, GIO-DAN"	0	0	0	0	en	DAF	Thu Jan 3 18:39:54 CST 2013	m	0	daf	0	0	-	no	daf	0	0	0	"Niger-Congo, Mande, Eastern, Southeastern, Guro-Tura, Tura-Dan-Mano, Tura-Dan."	-	-	Dan	0	0	0	0	0	0	0	0	2	0	0	0	664605	0	0	0	5.0	0	-	0	Dan	0	0	0	0	0	0	Dan	0	-	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	-	0	0	0	3439848	0	0	0	0	1610800	0	0	Côte d’Ivoire	0	0	dnj
dnu	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Danau	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.5	0	0	0	Danau	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	0	0	0	7	0	dnu
dnt	0	1	0	0	0	0	0	0	0	0	1	0	0	0	m	0	0	0	0	0	0	0	0	1	0	0	0	0	Mid Grand Valley Dani	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	5.0	1	0	0	Dani, Mid Grand Valley	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	50000	0	1	0	0	0	dnt
dnw	0	2	0	0	0	0	0	0	0	0	1	0	0	0	m	1	0	3	0.0	0	0	0	0	4	0	0	0	0	Western Dani	0	0	0	0	0	0	0	1	0	694	0	0	0	0	0	0	5.0	1	0	0	Dani, Western	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	5	0	0	0	0	0	0	0	0	0	180000	0	3	0	0	0.0	dnw
dnv	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Danu	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.0	0	0	0	Danu	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100000	0	0	0	0	0	dnv
dnr	0	1	0	0	0	0	0	0	0	0	1	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Danaru	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.0	1	0	0	Danaru	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260	0	1	0	0	0	dnr
xxx-jv-x-bms	0	0	0	0	0	0	"JAWA, DJAWA"	0	0	-	0	en	JAN	-	m	0	jv-x-bms	0	0	-	no	xxx-jv-x-bms	0	0	0	"Austronesian, Malayo-Polynesian, Western Malayo-Polynesian, Sundic, Javanese."	-	map-bms	Banyumasan	map-bms	JAN	-	-	0	0	181946	0	0	0	0	0	0	0	0	"JAWA, DJAWA"	7.7	0	id zsm ms bjn su jv	xxx-jv-x-bms	-	Thu Jun 16 22:36:58 CDT 2011	jv-x-bms	Indonesia (Java and Bali)	0	id zsm ms bjn su jv	"Austronesian, Malayo-Polynesian, Western Malayo-Polynesian, Sundic, Javanese."	Banyumasan	0	-	0	no		0	0	0	0	-	0	0	0	1315795	0	en	0	0	-	0	0	0	0	1	0	Banyumasan	0	0	0	0	Indonesia (Java and Bali)	0	0	xxx-jv-x-bms
dny	0	3	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	3	0	0	0	0	0	0	0	0	0	0	Dení	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	5.0	0	0	0	Dení	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	740	0	5	0	7	0	dny
jmx	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Western Juxtlahuaca Mixtec	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.0	0	0	0	Mixtec, Western Juxtlahuaca	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20000	0	0	0	0	0	jmx
jmr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Kamara	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.0	0	0	0	Kamara	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3000	0	0	0	5	0	jmr
jms	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Mashi (Nigeria)	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.0	0	0	0	Mashi (Nigeria)	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	0	0	0	0	0	jms
jmw	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Mouwase	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.0	0	0	0	Mouwase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	0	0	0	0	0	jmw
jmi	0	1	0	0	0	0	0	0	0	0	1	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Jimi (Nigeria)	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	7.0	1	0	0	Jimi (Nigeria)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	0	1	0	9	0	jmi
jmn	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Makuri Naga	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.0	0	0	0	Naga, Makuri	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6500	0	0	0	0	0	jmn
jml	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Jumli	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.0	0	0	0	Jumli	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40000	0	0	0	0	0	jml
jmb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Zumbun	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.0	0	0	0	Zumbun	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2000	0	0	0	0	0	jmb
jmc	0	0	0	0	0	0	"MACHAME, KIMASHAMI"	0	0	0	0	en	JMC	Sat Jan 5 22:41:34 CST 2013	m	0	jmc	0	0	-	no	jmc	0	0	0	"Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern, Narrow Bantu, Central, E, Chaga (E.30)."	-	-	Machame	0	0	0	0	0	0	0	0	2	0	0	0	147016	0	0	0	5.0	0	sw kam wmw ng ki heh	0	Machame	0	0	0	1	0	0	Machame	0	-	0	0		0	0	0	1	0	0	0	0	0	0	0	0	0	-	0	0	0	980868	0	0	0	0	300000	0	0	Tanzania	0	0	jmc
jma	0	1	0	0	0	0	0	0	0	0	1	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Dima	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.0	1	0	0	Dima	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	750	0	1	0	0	0	jma
jmd	0	4	0	0	0	0	0	0	0	0	0	0	0	0	m	1	0	1	0.0	0	0	0	0	0	0	0	0	0	Yamdena	0	0	0	0	0	0	0	1	0	714	0	0	0	0	0	0	5.0	2	0	0	Yamdena	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25000	0	8	0	0	0.0	jmd
xxx-yi-Latn	0	0	0	0	0	0	"JUDEO-GERMAN, YIDDISH"	0	0	-	0	en	YDD	-	m	0	yi-Latn	0	0	Jordan Kutzik	no	xxx-yi-Latn	0	0	0	"Indo-European, Germanic, West, High German, Yiddish."	-	-	Yiddish (Latin)	-	YDD	-	Jordan Kutzik	0	0	1347597	0	0	0	0	0	0	0	0	"JUDEO-GERMAN, YIDDISH"	7.7	0	de da	xxx-yi-Latn	Yidish	Fri Sep 30 09:17:05 CDT 2011	yi-Latn	Israel	0	de da	"Indo-European, Germanic, West, High German, Yiddish."	Yiddish (Latin)	0	-	0	no		0	0	0	0	Yidish	0	0	0	8546797	0	en	0	0	Yidish	0	0	0	0	43	0	Yiddish (Latin)	0	0	0	0	Israel	0	0	xxx-yi-Latn
czt	0	0	0	0	0	0	"ZOTUNG, BANJOGI, BANDZHOGI"	0	0	-	0	en	CZT	-	m	0	czt	0	0	-	no	czt	0	0	0	"Sino-Tibetan, Tibeto-Burman, Kuki-Chin-Naga, Kuki-Chin, Central."	zo	-	Zotung Chin	-	CZT	zo	-	0	0	278132	0	0	0	0	0	0	0	0	"ZOTUNG, BANJOGI, BANDZHOGI"	5.0	0	-	czt	Chin, Zotung	Fri May 21 10:36:33 CDT 2010	czt	Myanmar	1	-	"Sino-Tibetan, Tibeto-Burman, Kuki-Chin-Naga, Kuki-Chin, Central."	Zotung Chin	0	-	0	no		0	0	0	1	-	0	0	0	1630948	0	en	0	0	-	0	0	0	0	297	0	Zotung Chin	0	40000	0	0	Myanmar	0	0	czt
czk	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Knaanic	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	7.7	0	0	0	Knaanic	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	czk
czh	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Huizhou Chinese	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.0	0	0	0	Chinese, Huizhou	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4600000	0	0	0	0	0	czh
czn	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Zenzontepec Chatino	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.0	0	0	0	Chatino, Zenzontepec	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8490	0	0	0	0	0	czn
czo	0	2	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	1	0	0	0	0	Min Zhong Chinese	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.0	0	0	0	Chinese, Min Zhong	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3100000	0	2	0	0	0	czo
hod	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Holma	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	10.0	0	0	0	Holma	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hod
hoe	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Horom	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.0	0	0	0	Horom	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1500	0	0	0	5	0	hoe
hob	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Mari (Madang Province)	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.0	0	0	0	Mari (Madang Province)	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	810	0	0	0	0	0	hob
hoc	0	5	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	3	0	0	0	0	0	1	0	0	0	0	Ho	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0	0	0	0	Ho	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1040000	0	5	0	0	0	hoc
hoa	0	3	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	2	0	0	0	0	0	1	0	0	0	0	Hoava	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.5	0	0	0	Hoava	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	460	0	3	0	7	0	hoa
hoo	0	2	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	1	0	0	0	0	0	0	0	0	0	0	Holoholo	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.0	0	0	0	Holoholo	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15500	0	2	0	5	0	hoo
hol	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Holu	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.0	0	0	0	Holu	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28200	0	0	0	0	0	hol
hom	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Homa	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	10.0	0	0	0	Homa	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hom
hoj	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Haroti	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	5.0	0	0	0	Haroti	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2460000	0	0	0	0	0	hoj
hoh	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Hobyót	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	8.0	0	0	0	Hobyót	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	7	0	hoh
hoi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Holikachuk	0	0	0	0	0	0	0	0	0	0	0	0	0	m	2	0	8.5	0	0	0	Holikachuk	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	8	0	hoi
hov	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Hovongan	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.0	0	0	0	Hovongan	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	0	0	0	0	0	hov
how	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Honi	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.0	0	0	0	Honi	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140000	0	0	0	0	0	how
hot	0	1	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	1	0	0	0	0	0	1	0	0	0	0	Malê	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	5.0	0	0	0	Malê	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2300	0	4	0	0	0	hot
hor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Horo	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	10.0	0	0	0	Horo	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hor
hos	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Ho Chi Minh City Sign Language	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.0	0	0	0	Ho Chi Minh City Sign Language	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	hos
hop	0	18	0	0	0	0	-	0	0	-	1	en	HOP	Thu Dec 27 17:05:35 CST 2012	m	0	hop	6	0	-	no	hop	0	2	0	"Uto-Aztecan, Northern Uto-Aztecan, Hopi."	-	-	Hopi	-	HOP	-	-	0	0	9390	0	5	0	0	0	194942	0	0	-	6.5	1	kyk	hop	Hopi	Mon Sep 12 23:03:54 CDT 2011	hop	USA	0	kyk	"Uto-Aztecan, Northern Uto-Aztecan, Hopi."	Hopi	0	-	0	no		0	0	0	0	-	0	0	7	57403	1	en	0	32	-	0	0	0	1289043	5	0	Hopi	0	6780	0	21	USA	6	0	hop
hoz	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Hozo	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.0	0	0	0	Hozo	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3000	0	0	0	6	0	hoz
hoy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Holiya	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.0	0	0	0	Holiya	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	hoy
xxe-adi-ram	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ramo	0	m	0	0	7.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0
tqm	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Turumsa	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	8.5	0	0	0	Turumsa	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	8	0	tqm
fir	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Frisian	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.0	0	0	0	Firan	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2500	0	0	0	6	0	fir
fip	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Fipa	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.0	0	0	0	Fipa	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	195000	0	0	0	0	0	fip
fiw	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Fiwaga	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.0	0	0	0	Fiwaga	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	fiw
fit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	v	1579	0	0	728196.0	0	0	0	0	0	0	0	0	0	Tornedalen Finnish	0	0	0	0	2443.61073826	0	0	1	0	977128	0	0	0	0	0	0	7.7	0	0	0	Finnish, Tornedalen	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60000	0	0	0	0	0.188727042432	fit
fia	0	5	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	1	0	0	0	0	0	0	0	0	0	0	Nobiin	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.0	0	0	0	Nobiin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	605000	0	10	0	0	0	fia
fie	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Fyer	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.0	0	0	0	Fyer	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26100	0	0	0	0	0	fie
fij	0	10		0	0	aff-dic	"FIJI, STANDARD FIJIAN, EASTERN FIJIAN, NADROGA, NADRONGA"	0.88	0	fji	2	en	FJI	-	v	149	fj	4	14961	Gabe Lalasava	yes	fij	0	2	0	"Austronesian, Malayo-Polynesian, Central-Eastern, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, Central Pacific, East Fijian-Polynesian, East Fijian."	fn	fj	Fijian	fj	FJI	fn	Gabe Lalasava	1863	Na Vosa Vakaviti	1517247	0	0	40923		Fijian	0	0	0	"FIJI, STANDARD FIJIAN, EASTERN FIJIAN, NADROGA, NADRONGA"	4.0	2	gri pwg	fij	Fijian	Mon Mar 12 14:06:13 CDT 2012	fj	Fiji	0	gri pwg	"Austronesian, Malayo-Polynesian, Central-Eastern, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, Central Pacific, East Fijian-Polynesian, East Fijian."	Fijian	FALSE	fji	fj	yes			269	fj	0	vakaViti	0.81	fij	20	8137470	1	en		101	vakaViti		320000	M	0	696	"78.97 o 7.82 de 4.88 c"	Fijian	320000	337320	0	12	Fiji	0	0.05	fij
fin	14	28		0	10	Voikko	"SUOMI, SUOMEA"	1.05	0	fin	1	en	FIN	-	c	298038	fi	3	321350734	-	yes	fin	1	3	0	"Uralic, Finno-Ugric, Finno-Permic, Finno-Cheremisic, Finno-Mordvinic, Finno-Lappic, Baltic-Finnic, Finnic."	fi	fi	Finnish	fi	FIN	fi	-	3371	Suomi	9413969	0	0	487403084	.fi	Finnish	0	c	0	"SUOMI, SUOMEA"	1.0	1	fkv	fin	Finnish	Sat Jan 28 15:32:03 CST 2012	fi	Finland	0	fkv	"Uralic, Finno-Ugric, Finno-Permic, Finno-Cheremisic, Finno-Mordvinic, Finno-Lappic, Baltic-Finnic, Finnic."	Finnish	TRUE	fin	fi	yes	1		17	fi	0	Suomi		fin	6	76959498	1	en		3	Suomi	n.a.	5000000	C	0	3069	"30.53 fi 29.84 c 15.78 o"	Finnish	0	4994490	P	37	Finland	0	0.34	fin
fil	46	2	0	0	9	0	0	0	0	0	0	0	0	0	v	29	0	0	20125.0	0	0	0	0	0	0	0	0	0	Filipino	0	0	0	0	1829.54545455	0	0	1	0	28918	0	0	0	0	0	0	1.0	2	0	0	Pilipino	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	25000000	0	2	0	0	0.379310344828	fil
